track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Moi aussi,Djadja & Dinaz,spotify:track:7qx3w7lt835fZHzeUquGj4,0.75,0.541,6,-9.294,0,0.194,0.215,3.25e-06,0.117,0.232,102.187,190840,4
Toujours la meme,Djadja & Dinaz,spotify:track:6fu1FCLI1Rz39PCezBa6Zi,0.525,0.64,8,-7.268,0,0.254,0.328,4.56e-05,0.11,0.573,94.03,176200,4
Gang (feat. Davido),Aya Nakamura,spotify:track:7ihLqNmG5BurdlCtdmhCPa,0.8809999999999999,0.693,7,-5.6720000000000015,1,0.117,0.168,1.06e-06,0.0848,0.95,124.193,210787,4
Rockstar,Soolking,spotify:track:5W3DfkKaK3aXBI4A447ilC,0.753,0.732,4,-5.396,1,0.163,0.305,0.0,0.0653,0.471,140.02,167520,4
Dans ma bulle,Aya Nakamura,spotify:track:49pDvWX9ky9ipYMKI7Gacu,0.846,0.315,0,-10.243,0,0.25,0.439,0.00035800000000000003,0.0992,0.394,139.957,157733,4
Amsterdam,Soolking,spotify:track:5IjlxvegOUD9ANTHwNXosm,0.721,0.7120000000000001,9,-5.3210000000000015,1,0.0625,0.326,0.0,0.0802,0.494,130.06799999999998,182987,4
Aventador,La Fouine,spotify:track:6eFnYCgtuVR89MjC19GY9F,0.8,0.726,0,-5.119,0,0.321,0.551,0.0,0.107,0.731,137.89700000000002,195813,4
Bambina,Soolking,spotify:track:7l5zOVK8wjrTH6jTRIFpX5,0.586,0.767,7,-4.07,1,0.295,0.3720000000000001,0.0,0.0913,0.181,75.188,184693,3
Tata,Soolking,spotify:track:1CoHo2YimE2ym8DCzlGLzc,0.769,0.867,2,-3.253,0,0.041,0.273,1.88e-06,0.13699999999999998,0.284,99.025,182320,4
Dans la savane,DTF,spotify:track:68h0UdgZAfKIOx9SrqkJvu,0.659,0.527,5,-10.008,0,0.0603,0.174,0.0,0.0556,0.547,98.019,202914,4
The Ringer,Eminem,spotify:track:2jt2WxXMCD4zjACthkJQVE,0.939,0.551,1,-9.126,1,0.29100000000000004,0.0311,0.0,0.192,0.42,118.552,337941,4
Look Back at It,A Boogie Wit da Hoodie,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,0.7909999999999999,0.5870000000000001,3,-5.075,0,0.0413,0.407,0.0,0.14800000000000002,0.536,96.057,179449,4
Sucker,Jonas Brothers,spotify:track:22vgEDb5hykfaTwLuskFGD,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4
Big Meech,Leto,spotify:track:66OTw5q1Ut9KqdFgzMRrhp,0.7959999999999999,0.8220000000000001,11,-4.343,0,0.21600000000000005,0.0616,0.0656,0.42,0.757,139.951,220632,4
Colis (feat. Maes),Larry,spotify:track:1sVg7wSCOmUzJLqUmxOvj9,0.777,0.659,6,-5.973,0,0.039,0.514,0.0,0.1,0.425,101.991,169120,4
Rider toute la Night,Laeti,spotify:track:57AzeYIWwAYprDXRwPjgtZ,0.7190000000000001,0.691,7,-4.104,1,0.0447,0.0744,0.0,0.18600000000000005,0.369,154.006,174655,4
Goosebumps (feat. Hamza),Larry,spotify:track:1G59Rj6KVUQcI0zaLn5Vqr,0.894,0.579,7,-6.899,1,0.124,0.366,6.53e-05,0.079,0.491,98.035,189067,4
Nos plus belles annees,Grand Corps Malade,spotify:track:4sj5kQSCaReEoniDPGy57o,0.616,0.624,7,-6.4129999999999985,0,0.052000000000000005,0.319,0.0,0.101,0.401,109.846,214867,4
Element 115,Jazzy Bazz,spotify:track:2k4rnj8GC80C4rA6eZUIdz,0.888,0.612,1,-7.449,1,0.44,0.104,3.73e-06,0.066,0.407,135.984,218910,4
Albiceleste,Jazzy Bazz,spotify:track:0aNKeqaXgtsWkhnxfkC01l,0.873,0.456,11,-9.718,0,0.311,0.312,0.000171,0.183,0.591,119.985,228220,4
.RAW Spleen,Jazzy Bazz,spotify:track:0OvE9YYXlk32ZehokyrS2c,0.672,0.723,2,-7.586,0,0.173,0.544,0.0,0.0634,0.333,83.97399999999998,205047,4
La street,Jul,spotify:track:29n9av2AJlYDHtqfuv0X04,0.763,0.919,4,-4.041,0,0.112,0.132,3.74e-05,0.0917,0.488,134.918,200107,4
goosebumps,Travis Scott,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4
Ca me guintch,Jul,spotify:track:6kcoNZsjbz1Y3IXIjds18c,0.878,0.7090000000000001,11,-6.581,0,0.28,0.438,0.000119,0.102,0.6,117.073,218533,4
Phenomene,Kekra,spotify:track:51V8bp8ni9xKKwOmwRfAks,0.784,0.465,7,-9.789,1,0.267,0.573,0.0,0.107,0.541,123.886,212293,4
A$AP,Gazo,spotify:track:10nCB4Iq9BI3aW2iEldiR9,0.815,0.5479999999999999,1,-8.013,0,0.25,0.0922,1.03e-05,0.149,0.5660000000000001,139.97299999999998,205253,4
Le cremeux,Jul,spotify:track:5GBO1qrIohK8RvoSF0opEb,0.943,0.7829999999999999,7,-7.09,0,0.0412,0.0455,0.0,0.0937,0.979,129.03,212933,4
GO (feat. Franglish & Landy),Gazo,spotify:track:3pFjLqo6SFBAegYmmNO60n,0.797,0.54,8,-7.739,1,0.0488,0.198,5.75e-06,0.121,0.616,141.998,189547,4
TCHIN 2X,Gazo,spotify:track:3K8Iec6qaIpcVgyWs0hOYq,0.7609999999999999,0.679,4,-7.983,0,0.0539,0.208,0.00443,0.304,0.266,145.997,223813,4
Perdu,Dadju,spotify:track:2K4HLYJJeIWmdxnwPkDQ5Y,0.568,0.595,7,-6.23,0,0.14800000000000002,0.000924,0.0,0.079,0.34600000000000003,145.782,225547,4
Toi d'abord,Dadju,spotify:track:0MEI0XbtyZ0S2RwQ8giCFA,0.737,0.6709999999999999,0,-6.016,1,0.0373,0.133,0.0,0.0967,0.597,96.995,238320,4
Memoire courte,Dadju,spotify:track:5l58QPPxez87TPTdB4BpDC,0.691,0.718,11,-5.596,0,0.128,0.17600000000000002,0.0,0.0852,0.682,98.6,220440,4
Papa,Dadju,spotify:track:17LYpQkhfTwBQmCJWDoLl7,0.489,0.603,0,-5.206,1,0.116,0.0866,0.0,0.0982,0.569,105.26,242933,4
Jure-le,Dadju,spotify:track:2H0vTEpmxgNrfCS0jOG5LY,0.6459999999999999,0.8079999999999999,1,-6.053,0,0.0745,0.0126,0.0,0.0598,0.7,95.839,152947,4
Canette dans les mains,Jul,spotify:track:0o6d6GKL0SLyjl2YzbrDfs,0.53,0.5710000000000001,2,-8.004,0,0.4,0.809,1.19e-05,0.115,0.504,199.56,192320,4
Le 100 le 100,Jul,spotify:track:0FsbHtE3gSA6dOgyHcx97s,0.743,0.7929999999999999,6,-5.197,0,0.0657,0.404,0.0129,0.0995,0.884,140.009,182587,4
Konami,Jul,spotify:track:6Cq2q5oHZiYn1dLzGndWx9,0.836,0.774,6,-7.665,0,0.0728,0.202,0.00133,0.106,0.713,143.009,184667,4
Beuh a la noix de coco,Jul,spotify:track:47o6AEdD6voibHOHKYMvIO,0.764,0.8590000000000001,6,-4.157,0,0.146,0.422,0.00275,0.155,0.73,88.024,176573,4
Chocolata,Jul,spotify:track:2IuELuEBrrTUjW8Ng0stRB,0.946,0.7040000000000001,11,-6.94,0,0.0798,0.407,0.00139,0.126,0.593,124.989,172840,4
Eh ca va Guy,Jul,spotify:track:1QXkWokUBTrHzn1KGEwoXC,0.897,0.823,5,-5.109,0,0.0936,0.625,0.00162,0.118,0.7859999999999999,104.985,177307,4
Le Daron,Lorenzo,spotify:track:6YHji06k5DxaQgnYh3Za9y,0.872,0.6609999999999999,0,-7.089,1,0.301,0.454,0.0,0.135,0.7340000000000001,147.977,214267,4
200 KM/H,Ronisia,spotify:track:7DfBKw4PYAar1FXOFLqMFE,0.657,0.5760000000000001,9,-6.997999999999998,1,0.151,0.399,0.0,0.235,0.5589999999999999,179.882,165747,4
Heros,Jul,spotify:track:6r2lxPQSLk4LgWg66YNI7B,0.8859999999999999,0.459,9,-7.566,0,0.245,0.731,0.0,0.11,0.541,97.906,238773,4
Camouflage,Jul,spotify:track:7dQfQcp2wPAGgMv7elXF6V,0.866,0.635,10,-6.665,0,0.0609,0.0712,8.42e-06,0.0878,0.6940000000000001,99.983,175373,4
"Freed From Desire - prod. Molella, Phil Jay",Gala,spotify:track:3u5N55tHf7hXATSQrjBh2q,0.7040000000000001,0.861,2,-4.221,0,0.0493,0.5870000000000001,0.0615,0.0992,0.636,128.99,213394,4
Grazie la zone,Jul,spotify:track:4sgHaiB8vbuqtrOvv5Z19v,0.8390000000000001,0.748,8,-6.386,0,0.165,0.166,2.64e-06,0.075,0.708,133.024,218587,4
Bruce Wayne,Timal,spotify:track:57QiLC5coJ0WDt0oY7fXqz,0.574,0.603,8,-7.391,0,0.439,0.324,0.0,0.114,0.648,120.133,187560,5
Le son de ma rue,Timal,spotify:track:6ZHmoY56dJSw982SeIQ0az,0.731,0.55,9,-9.597,0,0.28800000000000003,0.5710000000000001,0.0,0.0956,0.3670000000000001,104.787,209825,4
One Shot,Timal,spotify:track:6BDSvCRulPkbZoDIawWTq4,0.71,0.598,9,-7.48,1,0.378,0.215,0.0,0.16399999999999998,0.302,169.993,193967,4
Tote Bag Interlude,TimaLikesMusic,spotify:track:2T31PwqY9Nl56FNkzu7FE2,0.6609999999999999,0.71,0,-5.665,1,0.0303,0.284,0.7120000000000001,0.0816,0.6,119.923,74086,4
Jeunes et ambitieux,Timal,spotify:track:5z1CrtWI0PFR1wHvctDwwQ,0.748,0.6459999999999999,3,-7.567,0,0.29100000000000004,0.173,0.000471,0.113,0.6779999999999999,142.10299999999995,172693,4
VIP,Aya Nakamura,spotify:track:6NCJTDAQsOErJGv7mhdvsB,0.889,0.436,5,-9.576,0,0.172,0.0485,0.00129,0.106,0.411,92.998,147805,4
Ghir Ntiya,Marwa Loud,spotify:track:4HLrkVmVOqFkUxMMzIkTZX,0.7659999999999999,0.505,9,-6.524,0,0.0715,0.1,0.0,0.122,0.17,100.039,214016,4
Mechant,Maes,spotify:track:1h8484CNhIZqhMsqD0ljkl,0.831,0.722,8,-5.364,1,0.0947,0.0583,0.0,0.093,0.573,130.07399999999998,141247,4
TRUSTFALL - Drove Remix,P!nk,spotify:track:0JylJPPllrXMwbogQGNOej,0.708,0.7709999999999999,5,-6.819,0,0.0842,0.0375,0.0149,0.0726,0.112,124.985,211320,4
Guadalajara,Alonzo,spotify:track:4e8h0zqi70JHvZbCzrgcHE,0.918,0.858,5,-6.671,1,0.0961,0.0588,3.17e-06,0.0832,0.695,125.003,161307,4
Move Your Body,Ownboss,spotify:track:6GomT970rCOkKAyyrwJeZi,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
Djadja (feat. Loredana) - Remix,Aya Nakamura,spotify:track:2ksv4nKtoxr0mSR0sHdn1y,0.831,0.745,5,-6.961,1,0.28,0.0734,0.0,0.0978,0.5870000000000001,98.021,172672,4
La Calle,Franglish,spotify:track:0Z5QE9yGEB79zRNH6uAM76,0.745,0.805,4,-5.722,0,0.158,0.295,0.0,0.159,0.809,149.083,195213,4
La Meilleure,Wejdene,spotify:track:5fEC4YAZALInwKuqwHytir,0.524,0.276,10,-9.204,1,0.0694,0.8690000000000001,0.0,0.0995,0.238,120.147,165964,4
Bang,Werenoi,spotify:track:62np54NraH1s2cxZSf0EEK,0.8690000000000001,0.509,6,-8.586,0,0.225,0.262,0.00011,0.122,0.389,109.549,163246,3
3x filtre,Werenoi,spotify:track:4XwMoPc7s1E2V0Q5eKSzpA,0.7020000000000001,0.8270000000000001,0,-6.274,1,0.108,0.0923,0.000612,0.665,0.304,96.0,180050,5
Les codes,Werenoi,spotify:track:498fH7e28Y8ODSYksqertQ,0.7879999999999999,0.738,4,-4.933,0,0.159,0.231,1.8e-06,0.228,0.349,129.996,171743,4
Vie,Slkrack,spotify:track:6FtjXmSsf4DgteX1iVANUj,0.7559999999999999,0.529,7,-9.933,1,0.159,0.374,0.0,0.206,0.5529999999999999,126.052,158572,4
Never Going Home - Lost Frequencies Remix,Kungs,spotify:track:61fqDuIWnkgAE16z50f8Lj,0.785,0.653,7,-7.213999999999999,1,0.185,0.454,6.42e-05,0.101,0.264,121.991,190880,4
Dis moi comment.,Tayc,spotify:track:0YP9qYzxlXGa8hkX1tpsWo,0.595,0.7490000000000001,11,-5.399,1,0.329,0.0657,0.0,0.285,0.457,96.992,211514,4
Sans moi,Franglish,spotify:track:5cZ6NaDFs0a7ZYfGpaJWEt,0.7090000000000001,0.645,1,-4.449,1,0.329,0.145,0.0,0.0869,0.423,91.793,159434,4
Plus fort,Djadja & Dinaz,spotify:track:5MUiPeennpjXUynzIhR97V,0.7759999999999999,0.616,6,-6.402,1,0.314,0.639,0.0,0.12,0.314,139.977,180192,4
Mec de cite,Yaro,spotify:track:0HnQmlhsIJLAPvfoAXjd6C,0.818,0.687,0,-7.415,1,0.17800000000000002,0.452,1.07e-05,0.173,0.45,117.944,197760,4
Facetime,Mister V,spotify:track:1pmyTzRjcz1qAowK5jYEEd,0.7090000000000001,0.327,2,-12.192,0,0.0494,0.8320000000000001,0.000227,0.093,0.529,131.05700000000002,182120,4
3.5.7,Kaza,spotify:track:6HlwDeNBVa7Jam4DHQzUEb,0.631,0.585,1,-8.617,0,0.0658,0.35,0.0,0.106,0.387,179.93200000000004,175400,4
Tudo Bem,Mister V,spotify:track:4wdJ33LQeaYBdXLKYVHxrE,0.63,0.6779999999999999,5,-6.903,0,0.0932,0.411,0.0,0.165,0.537,149.863,194160,4
Vice City,Mister V,spotify:track:2mkfbff7LNN4SUbZ298AvK,0.645,0.636,0,-6.718,0,0.131,0.102,8.909999999999997e-05,0.0854,0.604,164.05599999999995,203400,4
Clinton,Mister V,spotify:track:5uQh7IFaZNi5yjmevppS4V,0.878,0.465,11,-7.855,0,0.387,0.363,4.01e-05,0.38,0.172,127.989,152747,4
Femme de menage,Mister V,spotify:track:0OkMZx36jAnr9epv0gS4ND,0.78,0.598,0,-6.891,0,0.321,0.0641,0.0,0.303,0.636,149.096,188627,4
Boogie,Mister V,spotify:track:7r9g9kVnLkCgKdF8ZQNqU6,0.753,0.611,8,-7.381,0,0.0734,0.299,0.0,0.0936,0.71,147.984,169733,4
Reverse Vertigo,Mister Tickle Hands,spotify:track:30oELP2Z82mEwi3uyxA9Ho,0.69,0.797,7,-9.194,0,0.0476,0.0649,0.312,0.13699999999999998,0.957,120.031,210000,4
Miami Heat,Mister V,spotify:track:4FsEfCGYJXzJESGAxzTfXw,0.943,0.493,0,-8.16,1,0.182,0.0627,8.66e-05,0.0978,0.639,130.028,154827,4
Lidl,Mister V,spotify:track:1ShUAG9m58Yw2E3bMCUeIN,0.6709999999999999,0.596,8,-8.68,1,0.294,0.436,0.0,0.0964,0.384,135.842,175973,4
Magnum Force Theme,Lalo Schifrin,spotify:track:2QIBfLXas5gzDTV3p8qwRP,0.471,0.508,5,-10.215,0,0.0737,0.0625,0.898,0.0728,0.53,89.73700000000002,130160,4
Niobe,SCH,spotify:track:0MBUiPhMx69GRBu4PwfFjJ,0.8220000000000001,0.524,10,-8.972999999999997,0,0.455,0.223,0.0,0.0885,0.616,148.959,148760,4
Marginaux (feat. Dinos),SCH,spotify:track:67PWiuodhQW3lAANwQpYjY,0.8909999999999999,0.609,7,-5.118,1,0.115,0.0571,0.0,0.102,0.645,115.001,221000,4
Offshore,SCH,spotify:track:7FSBBwk1A5N9dlm0zMnAEM,0.508,0.6890000000000001,6,-7.826,0,0.233,0.121,0.00513,0.0971,0.43,95.381,218520,4
Transmission Automatique (feat. So La Lune),SCH,spotify:track:5wXNVsx3hBKgIFuKeesh9K,0.742,0.74,11,-6.523,0,0.057,0.212,2.24e-06,0.109,0.6679999999999999,124.999,186973,4
Vivienne Westwood,SCH,spotify:track:1p8r0CMfNikjvBIorZF2Is,0.904,0.614,7,-8.16,1,0.369,0.39,0.000298,0.0988,0.359,124.961,157587,4
83K,SCH,spotify:track:77GoFjP18yMFeSkdVosP1c,0.649,0.652,7,-10.144,1,0.336,0.643,0.000665,0.117,0.26,160.099,159320,4
Blue Bahamas,SCH,spotify:track:5iAIYZr0t6sDNTTRv2evVI,0.784,0.736,11,-7.6789999999999985,1,0.307,0.057,7.34e-06,0.105,0.612,143.945,188107,4
Lilou Dallas,SCH,spotify:track:1q5cl9PjKRABWrGkYm1xP3,0.648,0.496,8,-6.74,1,0.193,0.29100000000000004,0.0575,0.119,0.161,127.928,218160,4
Coucou,Graya,spotify:track:3rouzfCt5Z4JijtpY2MGfc,0.529,0.8320000000000001,5,-4.699,0,0.272,0.4970000000000001,0.0,0.16,0.484,100.314,136800,4
Blanc Bleu,SCH,spotify:track:1o0h9KfmBQYJYEvBorkCiM,0.885,0.575,3,-8.133,0,0.315,0.276,0.0,0.104,0.395,104.971,179987,4
Actes,SCH,spotify:track:1A18fWpnZE3Lwrm4JCjbGa,0.7759999999999999,0.589,9,-7.1560000000000015,0,0.0694,0.444,1.01e-06,0.101,0.313,119.81,186480,4
Kobe,Fresh,spotify:track:0d9SLQIkIWUFKeKqxVYRlz,0.915,0.579,11,-6.9689999999999985,0,0.39,0.429,0.0,0.0892,0.466,140.134,179987,4
Never Go Back,Dennis Lloyd,spotify:track:2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,175424,4
YOUVOI LIVE,Damso,spotify:track:4O56MRnXKVCO4zk4MfYgFS,0.782,0.611,1,-13.718,1,0.135,0.224,9.27e-05,0.115,0.362,100.022,199650,4
Your Power,Billie Eilish,spotify:track:042Sl6Mn83JHyLEqdK7uI0,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4
R.A.S,Niska,spotify:track:4uw4rSbM2chpagkhZ7kgld,0.7759999999999999,0.6679999999999999,1,-7.713999999999999,0,0.192,0.107,0.0,0.102,0.662,143.012,175293,4
Fini d’esperer,Lynda,spotify:track:61dwQ8H3ZO0Djwc1wqs4e8,0.73,0.716,9,-4.845,0,0.0839,0.279,0.0,0.109,0.476,149.933,208813,4
Tennessee,Kalash,spotify:track:0iR0ZbEw46KtSDSGph0HHE,0.675,0.6940000000000001,1,-5.476,0,0.0747,0.341,9.13e-05,0.11,0.182,160.06,235183,4
Sal baye,Niska,spotify:track:0bEAtT1QXLatpaYS0qrKvR,0.722,0.7709999999999999,8,-4.221,0,0.183,0.311,0.0,0.235,0.716,139.972,187333,4
Nueve,Niska,spotify:track:4Wif39Rp8KHFIk6hOPkPhL,0.7559999999999999,0.604,1,-6.1629999999999985,1,0.267,0.399,0.0,0.1,0.684,140.032,178040,4
FAVELA,Fave,spotify:track:5AYmRXk8FCGDdrBUCY2K5D,0.81,0.6779999999999999,5,-4.955,0,0.06,0.035,8.41e-06,0.0985,0.907,138.02,171293,4
Pardonne-moi,Louane,spotify:track:7e9St8J2mT2Y7peHokbQRY,0.6,0.735,0,-4.2780000000000005,0,0.0457,0.0855,0.0,0.14,0.664,153.10299999999995,187038,4
quel type de vibe?,aupinard,spotify:track:7iospt7wmXY3BdoHsK666Y,0.7290000000000001,0.466,4,-7.15,0,0.294,0.0703,0.0,0.101,0.812,101.208,116436,4
Mauvais,Lefa,spotify:track:4vw6LQgB10vgUH55dDrfVc,0.619,0.532,10,-10.263,0,0.462,0.639,0.0,0.0883,0.5579999999999999,170.016,147480,4
Defonce,Romeo Elvis,spotify:track:2dCVHkhObgd5xjrnocQbI2,0.736,0.637,2,-6.856,1,0.306,0.343,0.0,0.121,0.336,130.94,177002,4
Chaud,Romeo Elvis,spotify:track:4sPJpns1ma2kpfDEMvpAG5,0.8079999999999999,0.696,7,-6.949,1,0.298,0.0765,1.48e-06,0.117,0.512,160.125,186107,4
Scelle part.2,Freeze corleone,spotify:track:5IkofYa6Ac1plKIf6nYkDE,0.8290000000000001,0.339,1,-11.394,0,0.393,0.225,3.79e-06,0.119,0.304,135.931,170107,4
Tarkov,Freeze corleone,spotify:track:0aSFXdXIOnQz9GTxU4zZ2f,0.743,0.4370000000000001,2,-10.754,1,0.334,0.0797,2.64e-05,0.108,0.0815,127.071,230827,4
Stretch 4,Freeze corleone,spotify:track:1EmeUETPQOquxljE27h699,0.7170000000000001,0.633,2,-9.368,1,0.38,0.18,0.0,0.129,0.5589999999999999,132.852,174853,4
Big Pharma,Freeze corleone,spotify:track:2ORAci0AuAJak9MEsB55oP,0.5379999999999999,0.336,9,-12.079,0,0.181,0.7340000000000001,0.00893,0.117,0.233,72.6,220053,4
Chen Laden,Freeze corleone,spotify:track:50RR02BXAG6Q5ImZhiUK3N,0.653,0.431,0,-11.092,0,0.222,0.412,0.0,0.11,0.161,136.827,199187,4
R.I.P. Pop Smoke,Freeze corleone,spotify:track:0dala5X9rPNriUNUj86cRq,0.377,0.395,9,-12.493,0,0.0546,0.6809999999999999,0.00013000000000000002,0.0967,0.0709,100.983,258253,3
Cesar (feat. Maitre Gims),Black M,spotify:track:1o1i2mJ7F9h6uGByxwfgH8,0.79,0.8,5,-5.626,0,0.117,0.05,0.0,0.0908,0.7020000000000001,124.988,198813,4
Les galactiques,Le classico organise,spotify:track:7MwUFO1Av7sEOCUa1ULmwa,0.847,0.809,2,-4.992,0,0.282,0.275,0.0,0.0763,0.8170000000000001,139.014,334107,4
140G,Niska,spotify:track:61t1k1kGqdDWz6Ln1ShdWO,0.753,0.7809999999999999,2,-6.819,1,0.324,0.373,0.0,0.121,0.737,138.005,182347,4
Leo Messi,Booba,spotify:track:3YZdPvENFPytMyrnkRWm1B,0.909,0.493,9,-9.822,1,0.335,0.341,0.00222,0.17,0.484,120.024,105681,4
Paris,Niska,spotify:track:0ApBt9e7LSkrHhJ2SZbHk2,0.46,0.52,0,-7.274,0,0.202,0.389,0.0,0.13699999999999998,0.603,84.851,196013,3
Legendaire,Le classico organise,spotify:track:6oPyFMWpT0oDeShTjcneDK,0.66,0.845,8,-5.456,0,0.416,0.394,0.0,0.114,0.6609999999999999,95.355,294173,4
A la rue marie,Le classico organise,spotify:track:50zfmdWu5AFf3iYRzpsane,0.812,0.845,6,-6.921,1,0.201,0.261,0.0,0.0709,0.872,132.933,271640,4
Joe Pesci,Niska,spotify:track:2k6HLTTqqCDnymPqfiALHM,0.626,0.547,7,-8.222000000000001,1,0.299,0.358,0.0,0.101,0.631,105.164,182813,3
Canelo,Niska,spotify:track:0qPAUzGoux1vXyuA7wo3NG,0.588,0.66,9,-5.775,1,0.38,0.258,0.0,0.0636,0.7759999999999999,134.0,159707,4
Du lundi au lundi,Niska,spotify:track:4vR2zaYAW8CtzwodeFufkI,0.8190000000000001,0.6709999999999999,9,-5.765,1,0.195,0.17600000000000002,7.05e-06,0.0757,0.406,130.875,165827,4
T-Rain,Niska,spotify:track:0YwEs6wqwtvDsT9hS1H8RN,0.856,0.606,5,-6.658,0,0.0557,0.0832,0.0,0.166,0.5,126.989,189653,4
Oh mama oh,Le classico organise,spotify:track:5Y4PCU2iZItuebZIEqVBZW,0.8190000000000001,0.7040000000000001,9,-6.064,0,0.284,0.609,0.0,0.0681,0.6970000000000001,100.046,396907,4
Parametre,Niska,spotify:track:6guvOMQpVSV7TnmJ3RdrTI,0.758,0.7070000000000001,3,-5.8870000000000005,0,0.31,0.103,0.0,0.128,0.652,137.99200000000002,193693,4
Quitte a les decevoir,Le classico organise,spotify:track:0soTXv8kbpIJ5GR4YT9bCI,0.7859999999999999,0.691,9,-5.084,0,0.17,0.476,0.0,0.116,0.715,140.064,494720,4
Mafiosi,Le classico organise,spotify:track:4LIZDbjLNK9N0fugJ0z4Pf,0.961,0.7829999999999999,10,-5.191,0,0.194,0.195,0.0,0.0979,0.589,128.019,316253,4
N95,Kendrick Lamar,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.95600000000002,195950,4
Die Hard,Kendrick Lamar,spotify:track:2g6tReTlM2Akp41g0HaeXN,0.775,0.736,1,-8.072000000000001,0,0.247,0.319,0.00116,0.127,0.362,100.988,239027,4
United In Grief,Kendrick Lamar,spotify:track:5Gt9bxniM1SxN61yRzRhXL,0.529,0.845,8,-8.142000000000001,1,0.404,0.244,0.0,0.14300000000000002,0.331,85.63,255378,3
Father Time (feat. Sampha),Kendrick Lamar,spotify:track:28qA8y1sz0FTuSapsCxNOG,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,222497,4
Rich Spirit,Kendrick Lamar,spotify:track:1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,202285,4
Outro,Ninho,spotify:track:3Q0rJi0Ooh4yLQF8WsxTAB,0.715,0.524,7,-7.678,0,0.332,0.414,0.0,0.0866,0.602,129.99,134086,4
Carre d'as,Djadja & Dinaz,spotify:track:2AtLkHd7zCI7jvV6THMxmc,0.684,0.613,7,-6.41,0,0.456,0.397,0.0,0.126,0.486,86.49799999999998,191390,1
Pour la moula,Djadja & Dinaz,spotify:track:21Wum9ENhAzyvV5SA1ojUh,0.733,0.662,9,-5.872000000000001,0,0.0963,0.461,0.0,0.0772,0.708,143.036,201545,4
INTRO,Damso,spotify:track:3ZlSE5Yam2QSqr75PmXr6L,0.5579999999999999,0.6990000000000001,3,-7.19,0,0.14400000000000002,0.162,0.006,0.195,0.456,139.67,316440,4
THEVIE RADIO (Interlude),Damso,spotify:track:6jS7wrCztWxC78Xfck5Wdx,0.889,0.51,2,-11.784,1,0.116,0.603,5.12e-05,0.245,0.8320000000000001,102.013,60693,4
Trixma,Bosh,spotify:track:4dJvs9kg78ZiHVnNr6UUNJ,0.98,0.557,9,-9.111,1,0.146,0.145,0.0006490000000000001,0.102,0.4970000000000001,120.018,124640,4
Mercy,Madame Monsieur,spotify:track:7FyDoTYFkfZ1DQ9HvvXomL,0.654,0.54,4,-7.004,0,0.0477,0.0688,0.000104,0.579,0.16899999999999998,97.004,239267,4
This Is America,Childish Gambino,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.8540000000000001,0.463,5,-6.159,1,0.13699999999999998,0.117,0.0,0.354,0.5489999999999999,120.024,225773,4
Lundi,Sofiane,spotify:track:47YaaXykE1gR4PRBpkDtKr,0.818,0.787,10,-5.188,0,0.235,0.434,0.0,0.124,0.423,118.033,235747,4
Billet,Marwa Loud,spotify:track:0AYCidYCYS3NUcRCcMip1a,0.863,0.652,4,-7.875,0,0.0724,0.282,0.0,0.078,0.578,97.027,179538,4
Arrivant,Timal,spotify:track:6dN7nkvH6HaRxVQETt6agT,0.726,0.591,10,-8.088,0,0.389,0.121,0.0,0.112,0.212,171.885,183760,4
Booska Mexico,DA Uzi,spotify:track:2wscladvcClNbW7io99gWw,0.878,0.74,6,-6.47,0,0.181,0.316,2.87e-06,0.0905,0.6509999999999999,120.04,188968,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,spotify:track:7ciOz6tk9MrUwYvY66Lswl,0.589,0.736,7,-8.001,0,0.0922,0.0177,0.0,0.545,0.251,114.081,216787,4
On roule,Moha La Squale,spotify:track:31DqCO5qPFlRcjTKpp3TeQ,0.459,0.7290000000000001,9,-6.834,0,0.342,0.21600000000000005,0.0,0.34600000000000003,0.476,193.742,182370,4
Nha Terra,Ronisia,spotify:track:0bq73Bkyl4WIFWKBUa1z8W,0.484,0.391,7,-8.708,1,0.0415,0.8240000000000001,3.9e-06,0.13,0.544,65.789,167093,3
